GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Professional and business services	2014	355931
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Management of companies and enterprises	2014	147353
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Administrative and support and waste management and remediation services	2014	131975
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Educational services	2014	19753
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Health care and social assistance	2014	258185
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Arts, entertainment, and recreation	2014	97260
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Accommodation and food services	2014	91924
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Other services (except government and government enterprises)	2014	134690
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	Government and government enterprises	2014	420449
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Agriculture, forestry, fishing and hunting	2014	5943
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Mining, quarrying, and oil and gas extraction	2014	3058
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Utilities	2014	
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Construction	2014	51770
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Manufacturing	2014	301202
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Wholesale trade	2014	
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Retail trade	2014	65811
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Transportation and warehousing	2014	48696
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Information	2014	7978
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Real estate and rental and leasing	2014	147602
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Professional and business services	2014	118294
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Management of companies and enterprises	2014	
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Administrative and support and waste management and remediation services	2014	54516
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Educational services	2014	
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Health care and social assistance	2014	
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Arts, entertainment, and recreation	2014	4348
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Accommodation and food services	2014	23713
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Other services (except government and government enterprises)	2014	29037
37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	Government and government enterprises	2014	105206
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2014	609063
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2014	0
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Utilities	2014	6454
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Construction	2014	54543
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Manufacturing	2014	646788
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Wholesale trade	2014	64823
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Retail trade	2014	72325
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Transportation and warehousing	2014	32588
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Information	2014	11617
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2014	175282
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Professional and business services	2014	150794
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Management of companies and enterprises	2014	
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2014	34384
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Educational services	2014	2497
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Health care and social assistance	2014	56592
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2014	
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Accommodation and food services	2014	
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2014	43834
37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	Government and government enterprises	2014	216187
37063	FIPS_37063	Durham County	North Central	Durham	  Agriculture, forestry, fishing and hunting	2014	
37063	FIPS_37063	Durham County	North Central	Durham	  Mining, quarrying, and oil and gas extraction	2014	2300
37063	FIPS_37063	Durham County	North Central	Durham	  Utilities	2014	18816
37063	FIPS_37063	Durham County	North Central	Durham	  Construction	2014	375647
37063	FIPS_37063	Durham County	North Central	Durham	  Manufacturing	2014	14060579
37063	FIPS_37063	Durham County	North Central	Durham	  Wholesale trade	2014	1858902
37063	FIPS_37063	Durham County	North Central	Durham	  Retail trade	2014	687277
37063	FIPS_37063	Durham County	North Central	Durham	  Transportation and warehousing	2014	
37063	FIPS_37063	Durham County	North Central	Durham	  Information	2014	847884
37063	FIPS_37063	Durham County	North Central	Durham	   Real estate and rental and leasing	2014	1923037
37063	FIPS_37063	Durham County	North Central	Durham	  Professional and business services	2014	3947043
37063	FIPS_37063	Durham County	North Central	Durham	   Management of companies and enterprises	2014	257787
37063	FIPS_37063	Durham County	North Central	Durham	   Administrative and support and waste management and remediation services	2014	644819
37063	FIPS_37063	Durham County	North Central	Durham	   Educational services	2014	2186976
37063	FIPS_37063	Durham County	North Central	Durham	   Health care and social assistance	2014	2679591
37063	FIPS_37063	Durham County	North Central	Durham	   Arts, entertainment, and recreation	2014	117029
37063	FIPS_37063	Durham County	North Central	Durham	   Accommodation and food services	2014	498294
37063	FIPS_37063	Durham County	North Central	Durham	  Other services (except government and government enterprises)	2014	389436
37063	FIPS_37063	Durham County	North Central	Durham	Government and government enterprises	2014	1993119
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Agriculture, forestry, fishing and hunting	2014	51903
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Mining, quarrying, and oil and gas extraction	2014	1090
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Utilities	2014	13110
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Construction	2014	46479
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Manufacturing	2014	337687
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Wholesale trade	2014	49994
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Retail trade	2014	129135
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Transportation and warehousing	2014	
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Information	2014	
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Real estate and rental and leasing	2014	239420
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Professional and business services	2014	96492
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Management of companies and enterprises	2014	61792
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Administrative and support and waste management and remediation services	2014	17505
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Educational services	2014	
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Health care and social assistance	2014	
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Arts, entertainment, and recreation	2014	2122
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Accommodation and food services	2014	30672
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Other services (except government and government enterprises)	2014	
37065	FIPS_37065	Edgecombe County	North Central	Turning Point	Government and government enterprises	2014	268242
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Agriculture, forestry, fishing and hunting	2014	
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Mining, quarrying, and oil and gas extraction	2014	13811
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Utilities	2014	
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Construction	2014	442525
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Manufacturing	2014	5750212
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Wholesale trade	2014	
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Retail trade	2014	1144201
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Transportation and warehousing	2014	470796
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Information	2014	325072
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Real estate and rental and leasing	2014	2181416
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Professional and business services	2014	2701024
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Management of companies and enterprises	2014	924976
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Administrative and support and waste management and remediation services	2014	675738
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Educational services	2014	1174663
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Health care and social assistance	2014	2406636
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Arts, entertainment, and recreation	2014	109531
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Accommodation and food services	2014	477476
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Other services (except government and government enterprises)	2014	364637
37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	Government and government enterprises	2014	1451353
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2014	45125
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2014	2041
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Utilities	2014	
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Construction	2014	80042
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Manufacturing	2014	497672
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Wholesale trade	2014	63928
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Retail trade	2014	59995
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Transportation and warehousing	2014	20302
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Information	2014	14041
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Real estate and rental and leasing	2014	173188
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Professional and business services	2014	
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Management of companies and enterprises	2014	
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2014	51125
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Educational services	2014	14169
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Health care and social assistance	2014	69003
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2014	1992
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Accommodation and food services	2014	16934
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Other services (except government and government enterprises)	2014	41779
37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	Government and government enterprises	2014	160618
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Agriculture, forestry, fishing and hunting	2014	7266
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Mining, quarrying, and oil and gas extraction	2014	43
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Utilities	2014	174272
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Construction	2014	188206
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Manufacturing	2014	1644575
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Wholesale trade	2014	374970
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Retail trade	2014	446330
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Transportation and warehousing	2014	107269
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Information	2014	141867
37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Real estate and rental and leasing	2014	1017877
37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Professional and business services	2014	409645
37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Management of companies and enterprises	2014	62118
